current_uA,voltage_V
0.0,0.0
0.02,0.00012483186138094793
0.04,0.00024964410608771314
0.06,0.00037435890693744695
0.08,0.0004992258276987338
0.1,0.0006240750100736103
0.12,0.0007486329495314496
0.14,0.0008734604217182528
0.16,0.0009985426615232527
0.18,0.0011229943963251205
0.2,0.0012480218707384238
0.22,0.001372901620975426
0.24,0.001497696400716008
0.26,0.0016224872248556167
0.28,0.0017469961327578822
0.3,0.0018723940350206306
0.32,0.0019976630945587716
0.34,0.002121754826962217
0.36,0.0022469570219675475
0.38,0.002371802664060634
0.4,0.0024975623816692496
0.42,0.002621932143674825
0.44,0.0027467393890561395
0.46,0.0028718827922985008
0.48,0.002996767974495304
0.5,0.003121203784903592
0.52,0.0032466764938816114
0.54,0.0033718296014279858
0.56,0.003496894231465261
0.58,0.0036213763451361197
0.6,0.0037472769244092275
0.62,0.003873397730793179
0.64,0.003996903850646206
0.66,0.004123127375661963
0.68,0.004247826619878977
0.7000000000000001,0.004373741190581599
0.72,0.004497965287222828
0.74,0.004623966183530934
0.76,0.0047488680316055895
0.78,0.004874554907451239
0.8,0.004998957756370564
0.8200000000000001,0.005125528819364554
0.84,0.005251327712453716
0.86,0.005376404391756984
0.88,0.005500409859533634
0.9,0.005628214669748951
0.92,0.0057533507723192675
0.9400000000000001,0.005879772923356786
0.96,0.00600489913464275
0.98,0.006130352257985924
1.0,0.006254939783880474
1.02,0.006381296147361361
1.04,0.0065063183068388925
1.06,0.006633099969604589
1.08,0.006758321973442291
1.1,0.0068856060906298
1.12,0.007012026458774296
1.1400000000000001,0.007137343370327492
1.16,0.007263468170275556
1.18,0.007388247999974236
1.2,0.007516964343538356
1.22,0.007641001276735112
1.24,0.007769013590623969
1.26,0.007895067776597072
1.28,0.00801895696918231
1.3,0.008148758292153384
1.32,0.008273127305391412
1.34,0.008399359544306775
1.36,0.008525715304402548
1.3800000000000001,0.008652240514208992
1.4000000000000001,0.008779028369875506
1.42,0.008904301552275593
1.44,0.009034370390217933
1.46,0.009160824880035418
1.48,0.009284662348479208
1.5,0.009414293120523245
1.52,0.009540578655360666
1.54,0.009670817744866472
1.56,0.009793447452450211
1.58,0.009921432491762684
1.6,0.0100494641285207
1.62,0.01017792368319922
1.6400000000000001,0.010305768157555854
1.6600000000000001,0.010432099719177893
1.68,0.01055857135692561
1.7,0.010686654531022747
1.72,0.010815871241920816
1.74,0.01094269407201513
1.76,0.011072614044394772
1.78,0.011196764504739354
1.8,0.011326196542833986
1.82,0.011455426405680445
1.84,0.011585555978371328
1.86,0.01171037674075389
1.8800000000000001,0.01183755686818122
1.9000000000000001,0.011966483026151714
1.92,0.012097236357717745
1.94,0.01222938052414978
1.96,0.012356939468750163
1.98,0.012480319855658766
2.0,0.012615765336707387
2.02,0.012739791661868062
2.04,0.012868773529005336
2.06,0.013001378978952908
2.08,0.01312728237099813
2.1,0.013254457854588314
2.12,0.013388203999517326
2.14,0.013514189081015602
2.16,0.013644455328471944
2.18,0.013773467705794795
2.2,0.013903500060727806
2.22,0.01403631331194559
2.24,0.014165844577239007
2.2600000000000002,0.014293598908604623
2.2800000000000002,0.014427824866664702
2.3000000000000003,0.01455587024783637
2.32,0.014685884936868593
2.34,0.014818019283790068
2.36,0.014946744588840821
2.38,0.015075917611249465
2.4,0.015212428064258626
2.42,0.015340677895892035
2.44,0.015469692276564608
2.46,0.015605229049754846
2.48,0.015736633669161216
2.5,0.01586539807508036
2.52,0.015997547527920493
2.54,0.01613456590996743
2.56,0.01626152272877337
2.58,0.016395248911892913
2.6,0.01652864082808362
2.62,0.0166571058041963
2.64,0.016787765583693957
2.66,0.016922574311991574
2.68,0.01706131992298551
2.7,0.01718755516101464
2.72,0.01732538931485944
2.74,0.017456177281248438
2.7600000000000002,0.01758751075323789
2.7800000000000002,0.01772472936540869
2.8000000000000003,0.01785674559590896
2.82,0.017988479838304046
2.84,0.01812457482106834
2.86,0.0182637546575704
2.88,0.018389507671920748
2.9,0.01852644250106083
2.92,0.018658812914562742
2.94,0.018795874903526445
2.96,0.018928864014920426
2.98,0.01906277454277929
3.0,0.01920685203660368
3.02,0.019334439606209997
3.04,0.01947276470933579
3.06,0.019613645943043295
3.08,0.0197459520749267
3.1,0.019882082417986106
3.12,0.020019184884255695
3.14,0.020153015582655906
3.16,0.020289988126289626
3.18,0.0204274619036215
3.2,0.020572215412628395
3.22,0.02070306609027835
3.24,0.02084131693393056
3.2600000000000002,0.02098019706462601
3.2800000000000002,0.02111481627643661
3.3000000000000003,0.021251597125995617
3.3200000000000003,0.0213937893442544
3.34,0.021533920896994373
3.36,0.021672432704893243
3.38,0.021817166152216044
3.4,0.02194657076972614
3.42,0.02209230364039558
3.44,0.022228405918210264
3.46,0.022370842897576383
3.48,0.02251034356913023
3.5,0.02265172748748698
3.52,0.022789155215407607
3.54,0.02294262487146983
3.56,0.02308160816492276
3.58,0.023216175520374853
3.6,0.023365354590702485
3.62,0.023506417465464405
3.64,0.02365602369522837
3.66,0.02379022411094483
3.68,0.02393828999019139
3.7,0.02407581950541629
3.72,0.024228192674707195
3.74,0.024367246435258616
3.7600000000000002,0.024507938203784854
3.7800000000000002,0.024666353478880337
3.8000000000000003,0.024802327513588632
3.8200000000000003,0.024954300443289727
3.84,0.025092723119427607
3.86,0.02524215595386269
3.88,0.025394101872576926
3.9,0.02554524849697366
3.92,0.02568948812369651
3.94,0.025837252193349928
3.96,0.02598936820743582
3.98,0.02613837943521375
4.0,0.02628288846110169
4.0200000000000005,0.026438392786608284
4.04,0.026582193567240012
