current_uA,voltage_V
4.0,0.014583241036220758
4.1,0.01496395896335218
4.199999999999999,0.01534699486449955
4.299999999999999,0.015731243794488845
4.399999999999999,0.016116875961716872
4.499999999999998,0.016503415850425418
4.599999999999998,0.016891886275305013
4.6999999999999975,0.01728201586392131
4.799999999999997,0.017673173999968962
4.899999999999997,0.01806730381079236
4.9999999999999964,0.018462849414924737
5.099999999999996,0.018858513367092426
5.199999999999996,0.019257279051296185
5.299999999999995,0.019657843441858107
5.399999999999995,0.020060526674832165
5.499999999999995,0.020465339123859932
5.599999999999994,0.020872516023661476
5.699999999999994,0.021282865765963433
5.799999999999994,0.021706135153474616
5.899999999999993,0.07902811361837005
5.999999999999993,0.5193588163193907
6.0999999999999925,0.5554343319607596
6.199999999999992,0.605871763627059
6.299999999999992,0.6498997754714465
6.3999999999999915,0.6914322574048315
6.499999999999991,0.7302254167382598
6.599999999999991,0.7724811066633495
6.69999999999999,0.8174186695131169
6.79999999999999,0.8570150417760767
6.89999999999999,1.196466156606785
6.999999999999989,1.297953144043361
7.099999999999989,1.3679888782219645
7.199999999999989,1.4476797060235953
7.299999999999988,1.5112661484653853
7.399999999999988,1.5781405427956905
7.499999999999988,1.6623580260089204
