current_uA,voltage_V
0.0,0.0
0.1,0.0002561881209174578
0.2,0.0005120566453117536
0.30000000000000004,0.0007676710407719408
0.4,0.0010246002456995647
0.5,0.0012852542383643497
0.6000000000000001,0.0015422355861698664
0.7000000000000001,0.0017927915170090861
0.8,0.0020519843270741375
0.9,0.002309728973220572
1.0,0.00256953881809585
1.1,0.0028278969588130943
1.2000000000000002,0.0030832674590588675
1.3,0.0033419524324586206
1.4000000000000001,0.0035998064445105574
1.5,0.003857760168427745
1.6,0.004115503334509693
1.7000000000000002,0.0043751559340508474
1.8,0.004637295738839769
1.9000000000000001,0.00489641834709205
2.0,0.005158312588742389
2.1,0.005416513401098906
2.2,0.005677718524004163
2.3000000000000003,0.005940656981852932
2.4000000000000004,0.006204665586395571
2.5,0.006470285924380616
2.6,0.006728758539416004
2.7,0.006991684955538239
2.8000000000000003,0.007261958890675022
2.9000000000000004,0.007527528224578456
3.0,0.0077879952549890314
3.1,0.008055107551161194
3.2,0.008327841154054293
3.3000000000000003,0.00859781599006771
3.4000000000000004,0.008861697662694852
3.5,0.009135838012540337
3.6,0.009407928526030855
3.7,0.009680360138224188
3.8000000000000003,0.009956205734981878
3.9000000000000004,0.010230384373158635
4.0,0.010500999810896982
4.1000000000000005,0.010784158950693987
4.2,0.011059362436720092
4.3,0.011341338506442696
4.4,0.01162617652163698
4.5,0.011910161273928188
4.6000000000000005,0.012194227041118855
4.7,0.012479177001424452
4.800000000000001,0.012767417979780383
4.9,0.013061843247114664
5.0,0.013353163489729395
5.1000000000000005,0.013651127225786448
5.2,0.013944102598786492
5.300000000000001,0.014240755123175153
5.4,0.014544493339449313
5.5,0.014854559980065084
5.6000000000000005,0.015157309048251235
5.7,0.015480573596789298
5.800000000000001,0.01579558611245832
5.9,0.016113516549771553
6.0,0.016444031911041893
6.1000000000000005,0.016777516109026214
6.2,0.017112024863145198
6.300000000000001,0.017454647343330396
6.4,0.017809060285776623
6.5,0.01816751822976373
6.6000000000000005,0.018546248053912005
6.7,0.018967988193174967
6.800000000000001,0.019414864299771444
6.9,0.019876505706645328
7.0,0.02036403933484359
7.1000000000000005,0.02089930467762373
7.2,0.021503253851723875
7.300000000000001,0.022305537248523123
7.4,0.17852454770464155
7.5,0.28087098236852176
7.6000000000000005,0.342405568034855
7.7,0.3898540550965167
7.800000000000001,0.4333003122242379
7.9,0.46671690050463216
8.0,0.49873908186829263
8.1,0.5299792812290349
8.200000000000001,0.5601135314408444
8.3,0.5878696046684356
8.4,0.6119302941825964
8.5,0.6360369413843756
8.6,0.663245549897796
8.700000000000001,0.692090926549778
8.8,0.7205297379414888
8.9,0.7449152470784304
9.0,0.765821720543418
9.1,0.791131082675362
9.200000000000001,0.818872176240675
9.3,0.844802291760393
9.4,0.865579733407522
9.5,0.8888126463535924
9.600000000000001,0.915623616102854
9.700000000000001,0.9412888250705149
9.8,0.9622484994091522
9.9,0.9852490732141376
10.0,1.0115932294914984
10.100000000000001,1.0365764246402254
10.200000000000001,1.057617072465768
10.3,1.0811183504451503
10.4,1.1072357933915955
10.5,1.131542198751355
10.600000000000001,1.1529471832907903
10.700000000000001,1.1770550373490882
10.8,1.2030054978132358
10.9,1.226971239741729
11.0,1.2489894935171977
11.100000000000001,1.2735564922169251
11.200000000000001,1.299466364210883
11.3,1.323606075302474
11.4,1.3463258837039234
11.5,1.3711538168707287
11.600000000000001,1.3972254382275335
11.700000000000001,1.4220899448024955
11.8,1.4456150913660353
11.9,1.4705332100347857
12.0,1.4968872289368422
12.100000000000001,1.5229231514272494
12.200000000000001,1.5477333528534625
12.3,1.5727840201263297
12.4,1.5992483995001028
12.5,1.6264306465174894
12.600000000000001,1.6533025306732942
12.700000000000001,1.6796037936723562
12.8,1.7061948327703065
12.9,1.7337673590945033
13.0,1.762171968848992
13.100000000000001,1.790976028109823
13.200000000000001,1.819912820736818
13.3,1.8489910803330356
13.4,1.8784570674162018
13.5,1.9085715723875414
13.600000000000001,1.9394495374296978
13.700000000000001,1.9711365167342247
13.8,2.003646725849536
13.9,2.0370247385523976
14.0,2.0713516868819455
14.100000000000001,2.106748842101309
14.200000000000001,2.1433765609385853
14.3,2.1814045438793084
14.4,2.2209183260067755
14.5,2.261787503650296
14.600000000000001,2.3039692040052806
14.700000000000001,2.3479713761349044
14.8,2.393901821645618
14.9,2.4406696127473677
15.0,2.488572224469708
15.100000000000001,2.537231598410119
15.200000000000001,2.5857057098005662
15.3,2.634422820582403
15.4,2.6825644404180222
15.5,2.730232368344799
15.600000000000001,2.777588128197266
15.700000000000001,2.8242793120182106
15.8,2.8704934359725796
15.9,2.916440913973279
16.0,2.962040492749453
16.1,3.0072863487886763
16.2,3.052318812272041
16.3,3.0972685903540023
16.400000000000002,3.1421621305216507
16.5,3.187004997651939
16.6,3.231847599019565
16.7,3.276736456766529
16.8,3.3217532849313596
16.900000000000002,3.3669430091103223
17.0,3.412349759347491
17.1,3.458006820106195
17.2,3.5039384389764052
17.3,3.5501595299608564
17.400000000000002,3.596714536103929
17.5,3.6436441174584435
17.6,3.6909778577133987
17.7,3.7387436198986697
17.8,3.786989876507961
17.900000000000002,3.835737250773561
18.0,3.885004558480849
18.1,3.9348095470592446
18.2,3.985182424752895
18.3,4.036163803363298
18.400000000000002,4.08774717349598
18.5,4.139975737990323
18.6,4.192866427596422
18.7,4.2464809384177595
18.8,4.300760915494234
18.900000000000002,4.3558166558274225
19.0,4.411606577678455
19.1,4.468134665545827
19.200000000000003,4.52542375717673
19.3,4.583505518806079
19.400000000000002,4.642402333273713
