current_µA,voltage_V
19.200000000000003,0.08458049598111024
19.3,0.0853296726999429
19.400000000000002,0.08608982870213346
19.5,0.08687493075785568
19.6,0.08763855867617391
19.700000000000003,0.08842981582770966
19.8,0.08925895608532575
19.900000000000002,0.09005903325146059
20.0,0.09090467023175992
20.1,0.0917434491781589
20.200000000000003,0.09261342074910497
20.3,0.09347951638419409
20.400000000000002,0.09436569098649976
20.5,0.09528592799888051
20.6,0.09623776301530096
20.700000000000003,0.09715696502388434
20.8,0.09815020828224919
20.900000000000002,0.09913275931738759
21.0,0.10015746452697667
21.1,0.10117826425772124
21.200000000000003,0.10224928254285402
21.3,0.10332447374452212
21.400000000000002,0.1044450325525864
21.5,0.10562320821165662
21.6,0.106808692155774
21.700000000000003,0.10803974531685184
21.8,0.10928575355859255
